onset	duration	trial_type	response_time
0.772	2.625	100inc_excluded	n/a
3.413	3.605	100inc_included	0.758
7.102	2.642	100inc_excluded	n/a
9.760	2.658	100inc_included	0.546
12.501	1.977	100inc_excluded	n/a
14.494	2.874	100inc_included	0.564
32.857	13.000	Fixation	n/a
30.476	1.944	66inc_excluded	n/a
32.437	1.911	66inc_excluded	n/a
34.364	3.173	66inc_included	0.478
37.620	3.339	66inc_included	0.671
41.026	2.060	66inc_excluded	n/a
43.102	2.127	66inc_excluded	n/a
45.245	2.492	66inc_excluded	n/a
63.160	13.000	Fixation	n/a
60.778	2.160	0inc_excluded	n/a
62.955	2.077	0inc_excluded	n/a
65.048	2.459	0inc_excluded	n/a
67.523	2.791	0inc_excluded	n/a
70.331	2.442	0inc_excluded	n/a
72.790	2.658	0inc_excluded	n/a
75.464	2.409	0inc_excluded	n/a
77.890	2.060	0inc_excluded	n/a
79.966	2.642	0inc_excluded	n/a
98.030	13.000	Fixation	n/a
95.649	2.425	33inc_excluded	n/a
98.091	2.193	33inc_excluded	n/a
100.301	2.209	33inc_excluded	n/a
102.527	2.758	33inc_excluded	n/a
105.301	3.190	33inc_included	0.686
108.574	2.093	33inc_excluded	n/a
110.684	2.426	33inc_excluded	n/a
113.126	2.907	33inc_excluded	n/a
131.456	13.000	Fixation	n/a
129.075	1.960	66inc_excluded	n/a
131.052	2.409	66inc_excluded	n/a
133.477	3.555	66inc_included	0.624
137.115	3.024	66inc_included	0.725
140.222	2.525	66inc_excluded	n/a
142.764	2.492	66inc_excluded	n/a
145.272	2.658	66inc_excluded	n/a
163.353	13.000	Fixation	n/a
160.972	2.907	100inc_excluded	n/a
163.896	3.007	100inc_included	0.657
166.969	2.077	100inc_excluded	n/a
169.062	3.505	100inc_included	0.632
172.651	2.309	100inc_excluded	n/a
174.977	2.857	100inc_included	0.448
193.306	13.000	Fixation	n/a
190.925	2.841	33inc_excluded	n/a
193.783	2.326	33inc_excluded	n/a
196.125	2.077	33inc_excluded	n/a
198.218	2.392	33inc_excluded	n/a
200.627	3.323	33inc_included	0.468
204.033	2.791	33inc_excluded	n/a
206.840	1.927	33inc_excluded	n/a
208.784	2.209	33inc_excluded	n/a
226.416	13.000	Fixation	n/a
224.035	2.891	0inc_excluded	n/a
226.942	1.944	0inc_excluded	n/a
228.903	2.675	0inc_excluded	n/a
231.594	2.874	0inc_excluded	n/a
234.485	2.027	0inc_excluded	n/a
236.528	2.857	0inc_excluded	n/a
239.402	2.359	0inc_excluded	n/a
241.778	2.209	0inc_excluded	n/a
244.004	2.027	0inc_excluded	n/a
261.453	13.000	Fixation	n/a
259.072	2.359	33inc_excluded	n/a
261.448	1.977	33inc_excluded	n/a
263.441	1.927	33inc_excluded	n/a
265.385	2.824	33inc_excluded	n/a
268.226	3.489	33inc_included	0.494
271.798	2.758	33inc_excluded	n/a
274.572	2.359	33inc_excluded	n/a
276.948	2.592	33inc_excluded	n/a
294.962	13.000	Fixation	n/a
292.580	2.691	100inc_excluded	n/a
295.288	2.542	100inc_included	0.515
297.913	2.342	100inc_excluded	n/a
300.272	2.758	100inc_included	0.481
303.096	2.210	100inc_excluded	n/a
305.323	3.007	100inc_included	0.422
323.802	13.000	Fixation	n/a
321.421	2.459	0inc_excluded	n/a
323.896	2.392	0inc_excluded	n/a
326.305	2.891	0inc_excluded	n/a
329.212	2.824	0inc_excluded	n/a
332.053	2.724	0inc_excluded	n/a
334.794	2.226	0inc_excluded	n/a
337.037	1.927	0inc_excluded	n/a
338.981	2.492	0inc_excluded	n/a
341.489	2.425	0inc_excluded	n/a
359.337	13.000	Fixation	n/a
356.956	2.641	66inc_excluded	n/a
359.614	2.642	66inc_excluded	n/a
362.272	2.725	66inc_included	0.529
365.080	2.824	66inc_included	0.497
367.971	2.542	66inc_excluded	n/a
370.529	2.043	66inc_excluded	n/a
372.589	2.857	66inc_excluded	n/a
390.869	13.000	Fixation	n/a
388.488	2.093	0inc_excluded	n/a
390.598	2.891	0inc_excluded	n/a
393.505	2.143	0inc_excluded	n/a
395.664	2.841	0inc_excluded	n/a
398.522	2.525	0inc_excluded	n/a
401.064	2.774	0inc_excluded	n/a
403.855	2.558	0inc_excluded	n/a
406.430	1.944	0inc_excluded	n/a
408.390	2.060	0inc_excluded	n/a
425.873	13.000	Fixation	n/a
423.491	2.691	100inc_excluded	n/a
426.199	4.303	100inc_included	0.406
430.569	2.558	100inc_excluded	n/a
433.144	2.841	100inc_included	0.578
436.067	1.944	100inc_excluded	n/a
438.028	2.957	100inc_included	0.666
456.474	13.000	Fixation	n/a
454.093	2.409	66inc_excluded	n/a
456.518	2.376	66inc_excluded	n/a
458.910	3.539	66inc_included	0.614
462.532	3.389	66inc_included	0.646
466.004	2.110	66inc_excluded	n/a
468.131	2.592	66inc_excluded	n/a
470.739	2.475	66inc_excluded	n/a
488.637	13.000	Fixation	n/a
486.255	2.060	33inc_excluded	n/a
488.332	2.060	33inc_excluded	n/a
490.409	2.608	33inc_excluded	n/a
493.034	2.210	33inc_excluded	n/a
495.260	2.974	33inc_included	0.604
498.300	2.774	33inc_excluded	n/a
501.091	2.043	33inc_excluded	n/a
503.151	2.160	33inc_excluded	n/a
